Date,Return,Coder,Primary Category,Secondary Category,Ease of Coding,(#) Ease of Coding,Journalist Confidence,(#) Journalist Confidence,Clarity,Article Title,Newspaper,Article Link/Location,Commodities,Corporate,Elections,Exrate,Foreign,Govspend,Trade,Macro,Monetary,Noart,Other,Otherpol,Reg,Sovmil,Taxes,Terror,Unknown,Policy,Year,Month,Day
10/9/1998,0.025282,mcs,unknown & no explanation,,Easy,3,High,3,-1.553,"Nifty' Growth Stocks Finally Cracking, Signaling Market Bottom May Be Near Greg, I P;E S BROWNING staff Reporters of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,10,9
10/1/1998,-0.03134,hen,macroeconomic news & outlook,,Medium,2,Medium,2,-0.271,"Markets in Asia, Europe, Americas Continue To Slide, Due in Part to Poor Economic News By Sara Webb",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,10,1
10/1/1998,-0.03134,mcs,macroeconomic news & outlook,corporate earnings & outlook,Easy,3,High,3,-0.271,"Markets in Asia, Europe, Americas Continue To Slide, Due in Part to Poor Economic News By Sara Webb",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1998,10,1
9/30/1998,-0.02963,hen,macroeconomic news & outlook,,Easy,3,Medium,2,0.286,"Markets Across Asia, Europe, Americas Decline; Nikkei Drops to Lowest Close Since February '86 By",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,9,30
9/30/1998,-0.02963,mcs,macroeconomic news & outlook,monetary policy and central banking,Easy,3,High,3,0.286,"Markets Across Asia, Europe, Americas Decline; Nikkei Drops to Lowest Close Since February '86 By",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0.25,1998,9,30
9/23/1998,0.034598,hen,monetary policy and central banking,,Easy,3,High,3,1.679,Industrials Soar 257.21 on Hopes for Rate Cut By Greg Ip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1998,9,23
9/23/1998,0.034598,mcs,monetary policy and central banking,,Easy,3,High,3,1.679,Industrials Soar 257.21 on Hopes for Rate Cut By Greg Ip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1998,9,23
9/17/1998,-0.02543,hen,unknown & no explanation,,Hard,1,Low,1,0.200,"Russell 2000, Nasdaq Break Streak, End Lower; AirTran, Imperial Bancorp and Odwalla Drop By Larry Bauman",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,9,17
9/17/1998,-0.02543,mcs,unknown & no explanation,,Easy,3,High,3,0.200,"Russell 2000, Nasdaq Break Streak, End Lower; AirTran, Imperial Bancorp and Odwalla Drop By Larry Bauman",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,9,17
9/11/1998,0.028512,hen,macroeconomic news & outlook,,Easy,3,Low,1,0.140,Brazil Takes Center Stage Amid Global Market Turmoil PAMELA DRUCKERMAN Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,9,11
9/11/1998,0.028512,mcs,macroeconomic news & outlook,,Hard,1,Low,1,0.140,Brazil Takes Center Stage Amid Global Market Turmoil PAMELA DRUCKERMAN Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,9,11
9/10/1998,-0.02537,hen,elections and political transitions,macroeconomic news & outlook,Easy,3,Medium,2,0.157,"Dow Industrials Plunge 249.48, or 3.17% ??? Bond Rally Sends Yield to 5.196% As Clinton, Brazil Rattle Investors ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.75,1998,9,10
9/10/1998,-0.02537,mcs,other policy - specify,macroeconomic news & outlook,Easy,3,High,3,0.157,"Dow Industrials Plunge 249.48, or 3.17% ??? Bond Rally Sends Yield to 5.196% As Clinton, Brazil Rattle Investors ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0.75,1998,9,10
9/8/1998,0.050585,hen,monetary policy and central banking,,Easy,3,Medium,2,1.299,Dow Industrials Jump 380.53 to 8020.78 ??? Greenspan's Words Seem To Do Trick ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1998,9,8
9/8/1998,0.050585,mcs,monetary policy and central banking,macroeconomic news & outlook,Easy,3,High,3,1.299,Dow Industrials Jump 380.53 to 8020.78 ??? Greenspan's Words Seem To Do Trick ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0.75,1998,9,8
9/1/1998,0.038877,hen,unknown & no explanation,,Hard,1,Low,1,-1.208,Wall Street Takes the Globe On a Wild Ride ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,9,1
9/1/1998,0.038877,mcs,unknown & no explanation,,Easy,3,High,3,-1.208,Wall Street Takes the Globe On a Wild Ride ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,9,1
8/31/1998,-0.06794,hen,sovereign military & security actions,elections and political transitions,Easy,3,Medium,2,-1.070,"The Bear Stirs: Stocks Plunge Again, Battering Stalwarts And Internet Stars ??? Dow Industrials' 6.37% Drop Wipes Out 1998's Gains? On Nasdaq, It's W… More like this + The Bear Stirs: Stocks Plunge Again, Battering Stalwarts And Internet Stars --- Dow Industrials' 6.37% Drop Wipes Out 1998's Gains; On Nasdaq, It's Worse --- Some Say Bottom Is in Sight By Greg Ip and E.S. Browning.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,1,1998,8,31
8/31/1998,-0.06794,mcs,sovereign military & security actions,elections and political transitions,Easy,3,High,3,-1.070,"The Bear Stirs: Stocks Plunge Again, Battering Stalwarts And Internet Stars ??? Dow Industrials' 6.37% Drop Wipes Out 1998's Gains? On Nasdaq, It's W… More like this + The Bear Stirs: Stocks Plunge Again, Battering Stalwarts And Internet Stars --- Dow Industrials' 6.37% Drop Wipes Out 1998's Gains; On Nasdaq, It's Worse --- Some Say Bottom Is in Sight By Greg Ip and E.S. Browning.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,1,1998,8,31
8/27/1998,-0.03826,hen,elections and political transitions,macroeconomic news & outlook,Easy,3,High,3,1.060,Dollar's Safe-Harbor Rally Is Cut Short As Russian Woes Raise Liquidity Needs By Marianne Sullivan,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.75,1998,8,27
8/27/1998,-0.03826,mcs,monetary policy and central banking,elections and political transitions,Easy,3,High,3,1.060,Dollar's Safe-Harbor Rally Is Cut Short As Russian Woes Raise Liquidity Needs By Marianne Sullivan,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,1998,8,27
8/4/1998,-0.03637,hen,unknown & no explanation,,Hard,1,Low,1,-1.174,"Stocks Plunge 299.43, Year's Worst Fall: Industrials Down 9.1% From Peak PATRICK McGEEHAN Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,8,4
8/4/1998,-0.03637,mcs,unknown & no explanation,,Medium,2,Medium,2,-1.174,"Stocks Plunge 299.43, Year's Worst Fall: Industrials Down 9.1% From Peak PATRICK McGEEHAN Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,8,4
1/9/1998,-0.02996,hen,macroeconomic news & outlook,,Easy,3,Medium,2,1.552,Stocks' 222-Point Fall Reinforces Fears on 1998 SUZANNE McGEE Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1,9
1/9/1998,-0.02996,mcs,macroeconomic news & outlook,corporate earnings & outlook,Easy,3,High,3,1.552,Stocks' 222-Point Fall Reinforces Fears on 1998 SUZANNE McGEE Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1998,1,9
11/3/1997,0.025821,hen,unknown & no explanation,,Hard,1,Low,1,-1.584,Small-Cap and Nasdaq Stocks Continue Rally; Sequana Therapeutics and Teledata Prices Surge By Larry Bauman,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,11,3
11/3/1997,0.025821,mcs,unknown & no explanation,,Easy,3,Low,1,-1.584,Small-Cap and Nasdaq Stocks Continue Rally; Sequana Therapeutics and Teledata Prices Surge By Larry Bauman,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,11,3
10/28/1997,0.049324,hen,unknown & no explanation,,Hard,1,Low,1,-1.525,Stocks Burst Back by 337.17 Points On Record Volume as Bonds Drop By Suzanne McGee,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,10,28
10/28/1997,0.049324,mcs,unknown & no explanation,,Hard,1,Low,1,-1.525,Stocks Burst Back by 337.17 Points On Record Volume as Bonds Drop By Suzanne McGee,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,10,28
10/27/1997,-0.0673,hen,foreign stock market,macroeconomic news & outlook,Hard,1,Medium,2,-0.296,"Hong Kong Plunge Triggers Global Rout Webb, Sara;Spindle, Bill;Pui-Wing Tam;Ascarelli, Silvia",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1997,10,27
10/27/1997,-0.0673,mcs,foreign stock market,,Easy,3,High,3,-0.296,"Hong Kong Plunge Triggers Global Rout Webb, Sara;Spindle, Bill;Pui-Wing Tam;Ascarelli, Silvia",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,10,27
9/16/1997,0.027678,hen,macroeconomic news & outlook,,Easy,3,High,3,1.679,"Abreast of the market: Industrials jump 174.78 points amid gains by P&amp;G and Citicorp O Brien, Robert",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,9,16
9/16/1997,0.027678,mcs,macroeconomic news & outlook,corporate earnings & outlook,Easy,3,High,3,1.679,"Abreast of the market: Industrials jump 174.78 points amid gains by P&amp;G and Citicorp O Brien, Robert",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1997,9,16
9/2/1997,0.030354,hen,macroeconomic news & outlook,,Easy,3,High,3,1.090,"Abreast of the market: Industrials surge 257.36 points, setting record for one?day gain ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,9,2
9/2/1997,0.030354,mcs,macroeconomic news & outlook,,Easy,3,High,3,1.090,"Abreast of the market: Industrials surge 257.36 points, setting record for one?day gain ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,9,2
8/15/1997,-0.02541,hen,macroeconomic news & outlook,corporate earnings & outlook,Hard,1,High,3,-0.036,Broad Stock Sell-Off Signals Change in Market: Cyclical Issues Take Command SUZANNE McGEE Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1997,8,15
8/15/1997,-0.02541,mcs,macroeconomic news & outlook,corporate earnings & outlook,Easy,3,High,3,-0.036,Broad Stock Sell-Off Signals Change in Market: Cyclical Issues Take Command SUZANNE McGEE Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1997,8,15
4/29/1997,0.027136,hen,macroeconomic news & outlook,,Easy,3,Medium,2,1.338,Abreast of the market: Banking tech stocks pace rally? Citicorp and IBM notch big gains ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,4,29
4/29/1997,0.027136,mcs,macroeconomic news & outlook,corporate earnings & outlook,Easy,3,High,3,1.338,Abreast of the market: Banking tech stocks pace rally? Citicorp and IBM notch big gains ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1997,4,29
4/11/1997,-0.02713,hen,monetary policy and central banking,,Easy,3,High,3,0.745,3/28/2018 Abreast of the market: Blue chips teeter on the edge of a correction -,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1997,4,11
4/11/1997,-0.02713,mcs,macroeconomic news & outlook,,Easy,3,High,3,0.745,3/28/2018 Abreast of the market: Blue chips teeter on the edge of a correction -,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,4,11
7/15/1996,-0.02504,hen,corporate earnings & outlook,,Medium,2,High,3,0.305,"search.proquest.com.turing.library.northwestern.edu/printviewfile?accountid=12861 Back to previous page document 1 of 1 Correction Deepens: Blue Chips, Nasdaq Plunge ??? Dow Industrials Decline 2.9%? Bonds Also Fall By Dave Kansas.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7,15
7/15/1996,-0.02504,mcs,corporate earnings & outlook,,Easy,3,High,3,0.305,"search.proquest.com.turing.library.northwestern.edu/printviewfile?accountid=12861 Back to previous page document 1 of 1 Correction Deepens: Blue Chips, Nasdaq Plunge ??? Dow Industrials Decline 2.9%? Bonds Also Fall By Dave Kansas.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7,15
3/8/1996,-0.03038,hen,monetary policy and central banking,,Easy,3,High,3,0.955,"European, Asian markets brace for more losses following sharp declines in U.S. stocks, bonds Bonte-Friedheim, Robert; Sesit, Michael R .",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1996,3,8
3/8/1996,-0.03038,mcs,macroeconomic news & outlook,,Easy,3,High,3,0.955,"European, Asian markets brace for more losses following sharp declines in U.S. stocks, bonds Bonte-Friedheim, Robert; Sesit, Michael R .",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3,8
12/23/1991,0.025303,hen,monetary policy and central banking,,Easy,3,Medium,2,1.573,"Industrials Leap 88.10 to 3022.58 In Delayed Reaction to Fed Move: ABREAST OF THE MARKET Torres, Craig",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1991,12,23
12/23/1991,0.025303,mcs,monetary policy and central banking,,Easy,3,High,3,1.573,"Industrials Leap 88.10 to 3022.58 In Delayed Reaction to Fed Move: ABREAST OF THE MARKET Torres, Craig",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1991,12,23
11/15/1991,-0.03648,hen,unknown & no explanation,,Hard,1,Low,1,-1.091,Stocks' Drop Isn't Swaying Many Minds: ABREAST OF THE MARKET ABREAST OF THE MARK,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1991,11,15
11/15/1991,-0.03648,mcs,unknown & no explanation,,Easy,3,Low,1,-1.091,Stocks' Drop Isn't Swaying Many Minds: ABREAST OF THE MARKET ABREAST OF THE MARK,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1991,11,15
8/21/1991,0.029085,hen,elections and political transitions,,Easy,3,High,3,0.937,"Dow Industrials Soar 88.10 Points, Dollar Beats Retreat as Coup Ends: WEDNESDAY'S MARKETS Sease, Douglas;SESIT, MICHAEL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991,8,21
8/21/1991,0.029085,mcs,elections and political transitions,,Easy,3,High,3,0.937,"Dow Industrials Soar 88.10 Points, Dollar Beats Retreat as Coup Ends: WEDNESDAY'S MARKETS Sease, Douglas;SESIT, MICHAEL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991,8,21
2/11/1991,0.026023,hen,monetary policy and central banking,macroeconomic news & outlook,Medium,2,Low,1,-0.572,"Stocks Gain 71.54, Erasing Loss from Gulf Crisis Sease, Douglas R",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0.75,1991,2,11
2/11/1991,0.026023,mcs,macroeconomic news & outlook,,Medium,2,Low,1,-0.572,"Stocks Gain 71.54, Erasing Loss from Gulf Crisis Sease, Douglas R",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,2,11
1/17/1991,0.037071,hen,sovereign military & security actions,,Easy,3,High,3,1.228,"Dow Industrials Jump 114.60 In Big Volume: THURSDAY'S MARKETS Herman, Tom",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1991,1,17
1/17/1991,0.037071,mcs,sovereign military & security actions,,Easy,3,High,3,1.228,"Dow Industrials Jump 114.60 In Big Volume: THURSDAY'S MARKETS Herman, Tom",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1991,1,17
10/9/1990,-0.02673,hen,commodities,macroeconomic news & outlook,Easy,3,High,3,0.333,"Stocks Fall to Week's Lows as Oil, Bonds, Dollar Shake Up Market: ABREAST OF THE MARK CRAIG TORRES Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1990,10,9
10/9/1990,-0.02673,mcs,macroeconomic news & outlook,corporate earnings & outlook,Easy,3,High,3,0.333,"Stocks Fall to Week's Lows as Oil, Bonds, Dollar Shake Up Market: ABREAST OF THE MARK CRAIG TORRES Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1990,10,9
10/1/1990,0.030032,hen,sovereign military & security actions,other policy - specify,Easy,3,Medium,2,1.005,"Stocks Leap 63.36 on Optimism after Budget Pact, Oil-Price Drop Smith, Craig S",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.75,0,0,0,1,1990,10,1
10/1/1990,0.030032,mcs,government spending,sovereign military & security actions,Easy,3,High,3,1.005,"Stocks Leap 63.36 on Optimism after Budget Pact, Oil-Price Drop Smith, Craig S",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,1,1990,10,1
8/27/1990,0.032041,hen,sovereign military & security actions,,Easy,3,High,3,1.308,"Stocks, Bonds Soar on Optimism for Peaceful Settlement in Mideast Winans, Christopher",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1990,8,27
8/27/1990,0.032041,mcs,sovereign military & security actions,,Easy,3,High,3,1.308,"Stocks, Bonds Soar on Optimism for Peaceful Settlement in Mideast Winans, Christopher",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1990,8,27
8/23/1990,-0.0301,hen,foreign stock market,,Easy,3,Low,1,0.806,"Industrials Plunge 76.73, Reacting To Collapse in Overseas Markets: ABREAST OF THE MARK CRAIG S SMITH Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,8,23
8/23/1990,-0.0301,mcs,foreign stock market,,Easy,3,High,3,0.806,"Industrials Plunge 76.73, Reacting To Collapse in Overseas Markets: ABREAST OF THE MARK CRAIG S SMITH Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,8,23
8/6/1990,-0.03214,hen,sovereign military & security actions,,Easy,3,High,3,0.804,Industrials Fall 93.31 as Investors Continue Reaction to Iraqi Invasion: ABREAST OF THE MAR By DAVID WILSON Staff Reporter of Tor WAI STREET J,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1990,8,6
8/6/1990,-0.03214,mcs,sovereign military & security actions,,Easy,3,High,3,0.804,Industrials Fall 93.31 as Investors Continue Reaction to Iraqi Invasion: ABREAST OF THE MAR By DAVID WILSON Staff Reporter of Tor WAI STREET J,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1990,8,6
1/22/1990,-0.02552,hen,unknown & no explanation,monetary policy and central banking,Medium,2,Low,1,-0.540,"Stocks Plunge, as Industrials Lose 77.45 Points; Volume Is Modest: ABREAST OF THE MARK Wilson, David;HOWARD HOFFMAN Staff Reporters of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.75,0.25,1990,1,22
1/22/1990,-0.02552,mcs,unknown & no explanation,,Easy,3,High,3,-0.540,"Stocks Plunge, as Industrials Lose 77.45 Points; Volume Is Modest: ABREAST OF THE MARK Wilson, David;HOWARD HOFFMAN Staff Reporters of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1990,1,22
10/16/1989,0.026697,hen,unknown & no explanation,,Medium,2,Low,1,-1.160,"Stocks Surge 88.12 on Huge Volume: Friday's Rout Yielded to Monday's Rally Torres, Craig;WILLIAM POWER Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1989,10,16
